episode,timestep,reward
10279,10280,-0.1827
10299,10300,-0.2482
10319,10320,-0.1847
10339,10340,-0.1938
10359,10360,-0.2721
10379,10380,-0.165
10399,10400,-0.2803
10419,10420,-0.2121
10439,10440,-0.3116
10459,10460,-0.1813
10479,10480,-0.2406
10499,10500,-0.1577
10519,10520,-0.2426
10539,10540,-0.2028
10559,10560,-0.2697
10579,10580,-0.2364
10599,10600,-0.1589
10619,10620,-0.215
10639,10640,-0.2436
10659,10660,-0.3938
10679,10680,-0.23
10699,10700,-0.2117
10719,10720,-0.2453
10739,10740,-0.2155
10759,10760,-0.3179
10779,10780,-0.3133
10799,10800,-0.284
10819,10820,-0.1318
10839,10840,-0.2555
10859,10860,-0.2147
10879,10880,-0.2389
10899,10900,-0.1607
10919,10920,-0.2203
10939,10940,-0.2104
10959,10960,-0.3162
10979,10980,-0.2322
10999,11000,-0.1555
11019,11020,-0.26
11039,11040,-0.2048
11059,11060,-0.2125
11079,11080,-0.1868
11099,11100,-0.1117
11119,11120,-0.2176
11139,11140,-0.1915
11159,11160,-0.2646
11179,11180,-0.1833
11199,11200,-0.219
11219,11220,-0.2394
11239,11240,-0.2099
11259,11260,-0.1603
11279,11280,-0.2328
11299,11300,-0.259
11319,11320,-0.2073
11339,11340,-0.2838
11359,11360,-0.1313
11379,11380,-0.1824
11399,11400,-0.2338
11419,11420,-0.2841
11439,11440,-0.135
11459,11460,-0.2113
11479,11480,-0.1848
11499,11500,-0.1533
11519,11520,-0.1833
11539,11540,-0.2986
11559,11560,-0.2647
11579,11580,-0.2711
11599,11600,-0.1101
11619,11620,-0.1601
11639,11640,-0.1585
11659,11660,-0.2592
11679,11680,-0.2297
11699,11700,-0.1818
11719,11720,-0.159
11739,11740,-0.1852
11759,11760,-0.2234
11779,11780,-0.2836
11799,11800,-0.1908
11819,11820,-0.2048
11839,11840,-0.2699
11859,11860,-0.2631
11879,11880,-0.1589
11899,11900,-0.2566
11919,11920,-0.2139
11939,11940,-0.1799
11959,11960,-0.2156
11979,11980,-0.1867
11999,12000,-0.1856
12019,12020,-0.1552
12039,12040,-0.2089
12059,12060,-0.2966
12079,12080,-0.2969
12099,12100,-0.1867
12119,12120,-0.2223
12139,12140,-0.1866
12159,12160,-0.1608
12179,12180,-0.1813
12199,12200,-0.205
12219,12220,-0.2201
12239,12240,-0.1623
12259,12260,-0.3388
12279,12280,-0.1746
12299,12300,-0.1625
12319,12320,-0.237
12339,12340,-0.1889
