episode,timestep,reward
2255,2428000,-70.3404
2259,2432000,-62.7174
2263,2436000,-49.2155
2267,2440000,-43.8163
2270,2444000,-46.6482
2273,2448000,-54.7633
2278,2452000,-65.1294
2283,2456000,-66.4068
2287,2460000,-55.4481
2291,2464000,-50.8845
2293,2468000,15.9109
2299,2472000,-74.9077
2303,2476000,-76.537
2307,2480000,-55.8568
2313,2484000,-92.2868
2317,2488000,-40.5751
2320,2492000,-16.2852
2325,2496000,-74.4057
2329,2500000,-63.6809
2333,2504000,-91.6101
2338,2508000,-81.5299
2342,2512000,-24.0156
2347,2516000,-79.1619
2353,2520000,-82.3713
2357,2524000,-48.1134
2362,2528000,-54.1213
2366,2532000,-16.8942
2369,2536000,-96.9482
2372,2540000,-44.7908
2375,2544000,-76.5659
2378,2548000,-27.9021
2383,2552000,-40.8461
2385,2556000,-85.4853
2390,2560000,-39.7148
2398,2564000,-71.8668
2404,2568000,-97.6762
2411,2572000,-83.5432
2414,2576000,-8.1701
2417,2580000,12.9352
2422,2584000,-85.5384
2425,2588000,-59.9511
2430,2592000,-60.4608
2434,2596000,-74.0146
2438,2600000,-98.3623
2440,2604000,-14.0422
2444,2608000,-31.1416
2447,2612000,-83.6826
2451,2616000,-16.0859
2454,2620000,34.0792
2456,2624000,-126.5633
2459,2628000,20.3489
2462,2632000,-37.0425
2465,2636000,-77.7571
2469,2640000,-80.5004
2474,2644000,-64.1611
2478,2648000,-64.5653
2482,2652000,-10.4351
2488,2656000,-88.8668
2490,2660000,-33.4698
2495,2664000,-68.9503
2498,2668000,-80.6603
2501,2672000,-10.2939
2504,2676000,-57.2349
2509,2680000,-32.0857
2512,2684000,40.1161
2517,2688000,-68.2177
2520,2692000,-97.841
2525,2696000,-75.3676
2527,2700000,-5.9506
2531,2704000,-32.3936
2535,2708000,-62.6488
2539,2712000,-80.5841
2543,2716000,-52.4405
2548,2720000,-59.5643
2551,2724000,-82.8065
2554,2728000,-29.4904
2558,2732000,-55.7944
2564,2736000,-63.6245
2567,2740000,8.6183
2570,2744000,-89.8502
2573,2748000,-76.2484
2578,2752000,-89.5418
2580,2756000,-72.4792
2583,2760000,-10.6525
2587,2764000,-54.419
2591,2768000,-42.4188
2596,2772000,-44.689
2599,2776000,5.0867
2604,2780000,-94.3959
2608,2784000,-58.4206
2610,2788000,-60.1722
2613,2792000,-52.2428
2615,2796000,-61.5753
2619,2800000,-67.0655
2623,2804000,-54.1213
2625,2808000,-65.1319
2632,2812000,-40.4066
2637,2816000,-82.5445
2641,2820000,-26.1346
2646,2824000,-76.9659
2648,2828000,29.8782
2652,2832000,-39.475
2655,2836000,-37.2517
2660,2840000,-51.8491
2662,2844000,-55.8269
2668,2848000,-82.2668
2670,2852000,19.3756
2674,2856000,-45.4607
2679,2860000,-74.8601
2683,2864000,-41.7483
2686,2868000,-33.7729
2691,2872000,-80.3145
2695,2876000,-68.2551
2698,2880000,-48.0837
2701,2884000,15.3017
2704,2888000,-57.0308
2706,2892000,49.184
2709,2896000,-46.2624
2711,2900000,-25.5533
2714,2904000,-82.6852
2717,2908000,-60.4286
2720,2912000,-10.4073
2722,2916000,76.8181
2725,2920000,-63.0945
2728,2924000,-47.6329
2732,2928000,-53.6353
2736,2932000,-93.8001
2738,2936000,54.7832
2742,2940000,-34.6599
2746,2944000,-66.0821
2748,2948000,48.0487
2752,2952000,-84.3119
2755,2956000,-112.0669
2759,2960000,-21.2869
2765,2964000,-30.0222
2767,2968000,21.6344
2771,2972000,-89.6905
2774,2976000,-74.1754
2778,2980000,-28.9054
2781,2984000,-76.316
2784,2988000,-10.4595
2788,2992000,-36.5083
2793,2996000,-68.602
2797,3000000,-86.2268
2800,3004000,-34.8201
2804,3008000,-89.5848
2806,3012000,-8.2888
2810,3016000,-52.403
2813,3020000,-82.4716
2816,3024000,-99.9018
2822,3028000,-52.9693
2824,3032000,-39.9554
2830,3036000,-77.8562
2833,3040000,-85.2767
2838,3044000,-79.5553
2842,3048000,-57.0469
2845,3052000,-28.8204
2848,3056000,-24.7598
2852,3060000,-52.7915
2855,3064000,-56.1429
2858,3068000,-76.5535
2862,3072000,-47.743
2867,3076000,-78.9989
2870,3080000,-7.41
2874,3084000,-65.5792
2877,3088000,1.2114
2880,3092000,-87.5649
2883,3096000,-66.4508
2886,3100000,-27.774
2890,3104000,-34.1368
2893,3108000,-29.6093
2898,3112000,-74.2788
2901,3116000,-26.393
2903,3120000,-48.8217
2908,3124000,-96.1737
2911,3128000,-25.179
2914,3132000,-50.9077
2917,3136000,68.8286
2920,3140000,-31.2094
2924,3144000,-33.8211
2927,3148000,-68.6398
2929,3152000,-29.5563
2932,3156000,-69.4124
2935,3160000,-43.7761
2941,3164000,-54.82
2944,3168000,-103.3176
2947,3172000,-38.8212
2952,3176000,-65.4034
2956,3180000,-76.2102
2959,3184000,-54.9522
2962,3188000,-90.0765
2965,3192000,36.8203
2970,3196000,-48.844
2974,3200000,-62.0507
2977,3204000,-10.9619
2983,3208000,-76.1466
2987,3212000,-44.9034
2989,3216000,15.8905
2993,3220000,-61.6761
2996,3224000,31.9199
3000,3228000,-18.8996
3003,3232000,-42.9812
